Date,Employee ID,Employee Level,In (Login time),Out (Logout time),Total Hours
16-02-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-02-2020,D202032,Junior Level,11:02:00,19:07:00,8.08
18-02-2020,D202032,Junior Level,11:05:00,19:10:00,8.08
19-02-2020,D202032,Junior Level,10:36:00,20:07:00,9.52
20-02-2020,D202032,Junior Level,09:01:00,18:29:00,9.47
21-02-2020,D202032,Junior Level,08:33:00,18:31:00,9.97
22-02-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-02-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-02-2020,D202032,Junior Level,10:29:00,18:06:00,7.62
25-02-2020,D202032,Junior Level,09:26:00,17:53:00,8.45
26-02-2020,D202032,Junior Level,08:46:00,18:43:00,9.95
27-02-2020,D202032,Junior Level,10:51:00,20:11:00,9.33
28-02-2020,D202032,Junior Level,08:20:00,18:18:00,9.97
29-02-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-03-2020,D202032,Junior Level,11:21:00,17:22:00,6.02
03-03-2020,D202032,Junior Level,10:46:00,18:52:00,8.1
04-03-2020,D202032,Junior Level,08:47:00,20:51:00,12.07
05-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-03-2020,D202032,Junior Level,08:13:00,18:38:00,10.42
07-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-03-2020,D202032,Junior Level,10:15:00,17:14:00,6.98
10-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-03-2020,D202032,Junior Level,09:38:00,20:29:00,10.85
12-03-2020,D202032,Junior Level,09:37:00,18:38:00,9.02
13-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-03-2020,D202032,Junior Level,08:48:00,17:25:00,8.62
17-03-2020,D202032,Junior Level,09:21:00,20:55:00,11.57
18-03-2020,D202032,Junior Level,10:03:00,19:27:00,9.4
19-03-2020,D202032,Junior Level,11:04:00,19:34:00,8.5
20-03-2020,D202032,Junior Level,08:42:00,19:02:00,10.33
21-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-03-2020,D202032,Junior Level,09:41:00,18:06:00,8.42
24-03-2020,D202032,Junior Level,10:47:00,18:09:00,7.37
25-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-03-2020,D202032,Junior Level,11:28:00,19:22:00,7.9
27-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-03-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-03-2020,D202032,Junior Level,10:16:00,19:23:00,9.12
31-03-2020,D202032,Junior Level,09:36:00,18:24:00,8.8
01-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-04-2020,D202032,Junior Level,11:30:00,19:50:00,8.33
03-04-2020,D202032,Junior Level,10:53:00,18:21:00,7.47
04-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-04-2020,D202032,Junior Level,11:22:00,17:17:00,5.92
07-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-04-2020,D202032,Junior Level,10:53:00,18:09:00,7.27
09-04-2020,D202032,Junior Level,10:59:00,17:28:00,6.48
10-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-04-2020,D202032,Junior Level,09:03:00,18:12:00,9.15
14-04-2020,D202032,Junior Level,10:48:00,19:01:00,8.22
15-04-2020,D202032,Junior Level,08:46:00,17:55:00,9.15
16-04-2020,D202032,Junior Level,08:28:00,17:52:00,9.4
17-04-2020,D202032,Junior Level,10:59:00,17:47:00,6.8
18-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-04-2020,D202032,Junior Level,09:50:00,17:29:00,7.65
21-04-2020,D202032,Junior Level,11:02:00,17:20:00,6.3
22-04-2020,D202032,Junior Level,09:37:00,20:46:00,11.15
23-04-2020,D202032,Junior Level,11:55:00,17:34:00,5.65
24-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-04-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-04-2020,D202032,Junior Level,10:00:00,19:29:00,9.48
28-04-2020,D202032,Junior Level,08:45:00,18:51:00,10.1
29-04-2020,D202032,Junior Level,09:11:00,18:55:00,9.73
30-04-2020,D202032,Junior Level,09:41:00,18:49:00,9.13
01-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-05-2020,D202032,Junior Level,10:01:00,18:59:00,8.97
06-05-2020,D202032,Junior Level,11:48:00,20:18:00,8.5
07-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-05-2020,D202032,Junior Level,09:30:00,19:26:00,9.93
09-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-05-2020,D202032,Junior Level,10:43:00,18:12:00,7.48
12-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-05-2020,D202032,Junior Level,09:12:00,19:02:00,9.83
14-05-2020,D202032,Junior Level,11:08:00,18:23:00,7.25
15-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-05-2020,D202032,Junior Level,08:12:00,20:59:00,12.78
19-05-2020,D202032,Junior Level,09:10:00,19:06:00,9.93
20-05-2020,D202032,Junior Level,10:27:00,18:23:00,7.93
21-05-2020,D202032,Junior Level,10:17:00,18:02:00,7.75
22-05-2020,D202032,Junior Level,09:37:00,17:45:00,8.13
23-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-05-2020,D202032,Junior Level,09:22:00,19:14:00,9.87
27-05-2020,D202032,Junior Level,10:25:00,17:20:00,6.92
28-05-2020,D202032,Junior Level,10:01:00,17:00:00,6.98
29-05-2020,D202032,Junior Level,10:39:00,20:42:00,10.05
30-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-05-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-06-2020,D202032,Junior Level,09:25:00,17:04:00,7.65
02-06-2020,D202032,Junior Level,10:31:00,17:22:00,6.85
03-06-2020,D202032,Junior Level,11:31:00,19:51:00,8.33
04-06-2020,D202032,Junior Level,08:18:00,18:08:00,9.83
05-06-2020,D202032,Junior Level,10:31:00,17:46:00,7.25
06-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-06-2020,D202032,Junior Level,08:28:00,19:49:00,11.35
09-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-06-2020,D202032,Junior Level,09:47:00,20:52:00,11.08
11-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-06-2020,D202032,Junior Level,08:32:00,19:11:00,10.65
16-06-2020,D202032,Junior Level,08:18:00,18:45:00,10.45
17-06-2020,D202032,Junior Level,10:16:00,18:34:00,8.3
18-06-2020,D202032,Junior Level,10:44:00,20:26:00,9.7
19-06-2020,D202032,Junior Level,11:36:00,17:33:00,5.95
20-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-06-2020,D202032,Junior Level,10:44:00,18:17:00,7.55
23-06-2020,D202032,Junior Level,11:57:00,19:42:00,7.75
24-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-06-2020,D202032,Junior Level,08:34:00,19:23:00,10.82
26-06-2020,D202032,Junior Level,08:33:00,19:13:00,10.67
27-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-06-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-06-2020,D202032,Junior Level,08:36:00,20:36:00,12
30-06-2020,D202032,Junior Level,11:59:00,20:12:00,8.22
01-07-2020,D202032,Junior Level,09:14:00,19:19:00,10.08
02-07-2020,D202032,Junior Level,08:30:00,18:00:00,9.5
03-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-07-2020,D202032,Junior Level,10:46:00,18:13:00,7.45
08-07-2020,D202032,Junior Level,09:19:00,17:28:00,8.15
09-07-2020,D202032,Junior Level,08:35:00,18:50:00,10.25
10-07-2020,D202032,Junior Level,08:46:00,18:37:00,9.85
11-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-07-2020,D202032,Junior Level,08:35:00,19:56:00,11.35
14-07-2020,D202032,Junior Level,10:25:00,19:49:00,9.4
15-07-2020,D202032,Junior Level,08:28:00,19:23:00,10.92
16-07-2020,D202032,Junior Level,08:38:00,19:42:00,11.07
17-07-2020,D202032,Junior Level,10:48:00,19:10:00,8.37
18-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-07-2020,D202032,Junior Level,10:34:00,18:06:00,7.53
21-07-2020,D202032,Junior Level,09:09:00,19:42:00,10.55
22-07-2020,D202032,Junior Level,08:30:00,20:43:00,12.22
23-07-2020,D202032,Junior Level,10:47:00,19:34:00,8.78
24-07-2020,D202032,Junior Level,08:12:00,20:46:00,12.57
25-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-07-2020,D202032,Junior Level,10:44:00,20:50:00,10.1
28-07-2020,D202032,Junior Level,08:38:00,18:28:00,9.83
29-07-2020,D202032,Junior Level,10:00:00,20:49:00,10.82
30-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-07-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-08-2020,D202032,Junior Level,11:08:00,17:21:00,6.22
05-08-2020,D202032,Junior Level,10:43:00,20:15:00,9.53
06-08-2020,D202032,Junior Level,11:42:00,17:59:00,6.28
07-08-2020,D202032,Junior Level,08:23:00,20:48:00,12.42
08-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-08-2020,D202032,Junior Level,08:52:00,19:18:00,10.43
13-08-2020,D202032,Junior Level,08:11:00,17:53:00,9.7
14-08-2020,D202032,Junior Level,08:02:00,17:04:00,9.03
15-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-08-2020,D202032,Junior Level,08:41:00,20:58:00,12.28
18-08-2020,D202032,Junior Level,10:55:00,18:30:00,7.58
19-08-2020,D202032,Junior Level,08:32:00,19:33:00,11.02
20-08-2020,D202032,Junior Level,11:27:00,17:32:00,6.08
21-08-2020,D202032,Junior Level,11:57:00,19:54:00,7.95
22-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-08-2020,D202032,Junior Level,10:54:00,20:11:00,9.28
25-08-2020,D202032,Junior Level,10:24:00,19:06:00,8.7
26-08-2020,D202032,Junior Level,11:26:00,19:55:00,8.48
27-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-08-2020,D202032,Junior Level,09:13:00,17:40:00,8.45
29-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-08-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-08-2020,D202032,Junior Level,10:54:00,18:31:00,7.62
01-09-2020,D202032,Junior Level,11:00:00,20:44:00,9.73
02-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-09-2020,D202032,Junior Level,08:34:00,18:05:00,9.52
04-09-2020,D202032,Junior Level,09:13:00,17:44:00,8.52
05-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-09-2020,D202032,Junior Level,08:12:00,18:13:00,10.02
08-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-09-2020,D202032,Junior Level,10:27:00,20:33:00,10.1
10-09-2020,D202032,Junior Level,09:24:00,19:46:00,10.37
11-09-2020,D202032,Junior Level,09:16:00,19:58:00,10.7
12-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-09-2020,D202032,Junior Level,11:19:00,18:12:00,6.88
15-09-2020,D202032,Junior Level,11:44:00,20:28:00,8.73
16-09-2020,D202032,Junior Level,09:13:00,17:28:00,8.25
17-09-2020,D202032,Junior Level,10:04:00,18:53:00,8.82
18-09-2020,D202032,Junior Level,10:33:00,19:47:00,9.23
19-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-09-2020,D202032,Junior Level,08:01:00,20:47:00,12.77
22-09-2020,D202032,Junior Level,10:10:00,20:39:00,10.48
23-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-09-2020,D202032,Junior Level,11:23:00,19:18:00,7.92
25-09-2020,D202032,Junior Level,10:22:00,20:51:00,10.48
26-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-09-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-09-2020,D202032,Junior Level,08:06:00,17:31:00,9.42
29-09-2020,D202032,Junior Level,08:34:00,20:22:00,11.8
30-09-2020,D202032,Junior Level,11:41:00,20:14:00,8.55
01-10-2020,D202032,Junior Level,09:27:00,18:27:00,9
02-10-2020,D202032,Junior Level,11:56:00,19:19:00,7.38
03-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-10-2020,D202032,Junior Level,11:24:00,18:48:00,7.4
08-10-2020,D202032,Junior Level,08:31:00,20:51:00,12.33
09-10-2020,D202032,Junior Level,09:58:00,19:15:00,9.28
10-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-10-2020,D202032,Junior Level,09:00:00,17:53:00,8.88
14-10-2020,D202032,Junior Level,09:17:00,18:31:00,9.23
15-10-2020,D202032,Junior Level,09:23:00,17:17:00,7.9
16-10-2020,D202032,Junior Level,11:53:00,17:29:00,5.6
17-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-10-2020,D202032,Junior Level,08:00:00,20:18:00,12.3
20-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-10-2020,D202032,Junior Level,08:47:00,20:48:00,12.02
22-10-2020,D202032,Junior Level,09:40:00,17:48:00,8.13
23-10-2020,D202032,Junior Level,09:25:00,17:23:00,7.97
24-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-10-2020,D202032,Junior Level,11:25:00,17:36:00,6.18
28-10-2020,D202032,Junior Level,08:53:00,18:35:00,9.7
29-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-10-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-11-2020,D202032,Junior Level,10:41:00,17:29:00,6.8
03-11-2020,D202032,Junior Level,09:17:00,19:32:00,10.25
04-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-11-2020,D202032,Junior Level,10:27:00,20:51:00,10.4
06-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-11-2020,D202032,Junior Level,10:47:00,18:18:00,7.52
12-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-11-2020,D202032,Junior Level,10:11:00,19:16:00,9.08
27-11-2020,D202032,Junior Level,10:36:00,20:30:00,9.9
28-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-11-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-11-2020,D202032,Junior Level,08:49:00,18:36:00,9.78
01-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-12-2020,D202032,Junior Level,08:45:00,18:11:00,9.43
03-12-2020,D202032,Junior Level,11:33:00,18:16:00,6.72
04-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-12-2020,D202032,Junior Level,08:11:00,18:09:00,9.97
09-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-12-2020,D202032,Junior Level,11:28:00,18:27:00,6.98
11-12-2020,D202032,Junior Level,09:37:00,20:18:00,10.68
12-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-12-2020,D202032,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
